round_index,prompt_index,prompt_id,method,depth,representable,entry_budget,censored_above_budget
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,7,True,7,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,1,True,1,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,2,True,2,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,3,True,3,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,4,True,4,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,5,True,5,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,6,True,6,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,7,True,7,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,1,True,1,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,2,True,2,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,3,True,3,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,4,True,4,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,5,True,5,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,6,True,6,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,7,True,7,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,1,True,1,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,2,True,2,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,3,True,3,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,4,True,4,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,5,True,5,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,6,True,6,False
1824,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,7,True,7,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,1,True,1,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,2,True,2,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,3,True,3,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,4,True,4,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,5,True,5,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,6,True,6,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,7,True,7,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,1,True,1,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,2,True,2,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,3,True,3,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,4,True,4,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,5,True,5,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,6,True,6,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,7,True,7,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,1,True,1,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,2,True,2,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,3,True,3,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,4,True,4,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,5,True,5,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,6,True,6,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,7,True,7,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,1,True,1,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,2,True,2,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,3,True,3,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,4,True,4,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,5,True,5,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,6,True,6,False
1825,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,7,True,7,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,1,True,1,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,2,True,2,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,3,True,3,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,4,True,4,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,5,True,12,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,6,True,30,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,7,True,134,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,1,True,1,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,2,True,2,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,3,True,3,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,4,True,4,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,5,True,12,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,6,True,29,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,7,True,129,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,1,True,1,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,2,True,2,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,3,True,3,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,4,True,4,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,5,True,13,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,6,True,20,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,7,True,22,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,1,True,1,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,2,True,2,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,3,True,3,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,4,True,4,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,5,True,13,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,6,True,20,False
1826,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,7,True,22,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,1,True,1,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,2,True,2,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,3,True,8,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,4,True,9,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,5,True,10,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,6,True,11,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,7,True,12,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,1,True,1,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,2,True,2,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,3,True,8,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,4,True,9,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,5,True,10,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,6,True,11,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,7,True,12,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,1,True,1,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,2,True,2,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,3,True,8,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,4,True,9,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,5,True,10,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,6,True,11,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,7,True,12,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,1,True,1,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,2,True,2,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,3,True,8,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,4,True,9,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,5,True,10,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,6,True,11,False
1827,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,7,True,12,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,1,True,1,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,2,True,2,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,3,True,3,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,4,True,4,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,5,True,5,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,6,True,6,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,7,True,7,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,1,True,1,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,2,True,2,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,3,True,3,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,4,True,4,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,5,True,5,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,6,True,6,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,7,True,7,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,1,True,1,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,2,True,2,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,3,True,3,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,4,True,4,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,5,True,5,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,6,True,6,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,7,True,7,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,1,True,1,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,2,True,2,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,3,True,3,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,4,True,4,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,5,True,5,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,6,True,6,False
1828,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,7,True,7,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,1,True,1,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,2,True,2,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,3,True,3,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,4,True,4,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,5,True,5,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,6,True,6,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,7,True,10,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,1,True,1,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,2,True,2,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,3,True,3,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,4,True,4,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,5,True,5,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,6,True,6,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,7,True,10,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,1,True,1,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,2,True,2,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,3,True,3,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,4,True,4,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,5,True,5,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,6,True,6,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,7,True,11,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,1,True,1,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,2,True,2,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,3,True,3,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,4,True,4,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,5,True,5,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,6,True,6,False
1829,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,7,True,11,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,1,True,1,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,2,True,2,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,3,True,3,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,4,True,4,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,5,True,5,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,6,True,6,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,7,True,7,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,1,True,1,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,2,True,2,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,3,True,3,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,4,True,4,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,5,True,5,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,6,True,6,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,7,True,7,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,1,True,1,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,2,True,2,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,3,True,3,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,4,True,4,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,5,True,5,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,6,True,6,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,7,True,7,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,1,True,1,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,2,True,2,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,3,True,3,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,4,True,4,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,5,True,5,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,6,True,6,False
1830,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,7,True,7,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,1,True,1,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,2,True,2,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,3,True,3,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,4,True,4,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,5,True,5,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,6,True,6,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,7,True,7,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,1,True,1,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,2,True,2,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,3,True,3,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,4,True,4,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,5,True,5,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,6,True,6,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,7,True,7,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,1,True,1,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,2,True,2,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,3,True,3,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,4,True,4,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,5,True,5,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,6,True,6,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,7,True,7,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,1,True,1,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,2,True,2,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,3,True,3,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,4,True,4,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,5,True,5,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,6,True,6,False
1831,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,7,True,7,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,1,True,1,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,2,True,6,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,3,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,4,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,5,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,6,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,7,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,1,True,1,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,2,True,6,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,3,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,4,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,5,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,6,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,7,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,1,True,1,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,2,True,2,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,3,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,4,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,5,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,6,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,7,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,1,True,1,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,2,True,3,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,3,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,4,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,5,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,6,False,,False
1832,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,7,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,1,True,5,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,2,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,3,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,4,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,5,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,6,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,7,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,1,True,5,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,2,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,3,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,4,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,5,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,6,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,7,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,1,True,1,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,2,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,3,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,4,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,5,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,6,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,7,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,1,True,4,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,2,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,3,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,4,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,5,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,6,False,,False
1833,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,7,False,,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,1,True,1,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,2,True,2,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,3,True,3,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,4,True,8,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,5,True,19,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,6,True,,True
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-FullMass,7,False,,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,1,True,1,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,2,True,2,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,3,True,3,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,4,True,10,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,5,True,14,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,6,True,,True
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Unary-Truncated,7,False,,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,1,True,1,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,2,True,2,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,3,True,3,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,4,True,4,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,5,True,5,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,6,True,18,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-MassPreserving,7,False,,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,1,True,1,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,2,True,2,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,3,True,3,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,4,True,4,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,5,True,5,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,6,True,21,False
1834,30,gsm8k:test:423:turn-0:a9803aada7db,Pairwise-after-root,7,False,,False
